edad,is_condicion_fisica,detalle_condicion,epoca,is_camino_realizado_prev,ruta,dias,distancia,is_calzado_adecuado,is_tr_mochila,is_reserva_aloj,etapa_ideal,nota,consejos,intensidad_km_dia,is_experto_senderismo,genero_Mujer,pais_Argentina,pais_Colombia,pais_EEUU,pais_España,pais_Francia,pais_Italia,pais_México,pais_Perú,pais_Portugal,pais_Reino Unido,calzado_Playeros ,calzado_Sandalias de trekking,calzado_Zapatillas de trail running,calzado_Zapatillas deportivas normales,modo_realizacion_A pie,modo_realizacion_En bici,"alojamiento_Albergues privados, Hostales / Hoteles",alojamiento_Albergues públicos,"alojamiento_Albergues públicos, Albergues privados","alojamiento_Albergues públicos, Albergues privados, Airbnb","alojamiento_Albergues públicos, Albergues privados, Hostales / Hoteles",alojamiento_Hostales / Hoteles,"alojamiento_Hostales / Hoteles, Airbnb","alojamiento_Hostales / Hoteles, Pensiones",alojamiento_No aplica,is_volver_a_hacer_Tal vez,"is_lesion_Sí, importante (me hizo abandonar)","is_lesion_Sí, leve","is_lesion_Sí, moderado","alojamiento_Albergues privados, Hostales / Hoteles.1",alojamiento_Albergues públicos.1,"alojamiento_Albergues públicos, Albergues privados.1","alojamiento_Albergues públicos, Albergues privados, Airbnb.1","alojamiento_Albergues públicos, Albergues privados, Hostales / Hoteles.1",alojamiento_Hostales / Hoteles.1,"alojamiento_Hostales / Hoteles, Airbnb.1","alojamiento_Hostales / Hoteles, Pensiones.1",alojamiento_No aplica.1,"motivo_Cultural/turístico, Deportivo","motivo_Cultural/turístico, Deportivo, Personal/reflexivo","motivo_Cultural/turístico, Deportivo, Religioso","motivo_Cultural/turístico, Personal/reflexivo","motivo_Cultural/turístico, Personal/reflexivo, Religioso","motivo_Cultural/turístico, Religioso",motivo_Deportivo,"motivo_Deportivo, Cultural/turístico","motivo_Deportivo, Cultural/turístico, Personal/reflexivo","motivo_Deportivo, Personal/reflexivo","motivo_Deportivo, Personal/reflexivo, Religioso","motivo_Deportivo, Religioso",motivo_Disfrutar de mis amigos,motivo_Personal/reflexivo,"motivo_Personal/reflexivo, Religioso",motivo_Religioso,"motivo_Religioso, Cultural/turístico","motivo_Religioso, Cultural/turístico, Personal/reflexivo","motivo_Religioso, Deportivo","motivo_Religioso, Deportivo, Cultural/turístico, Personal/reflexivo","motivo_Religioso, Deportivo, Personal/reflexivo","motivo_Religioso, Personal/reflexivo","motivo_Religioso, Personal/reflexivo, Una cosa te lleva  a la otra si darte cuenta.",motivo_Turismo,nivel_expereincia_previo_Básica (≤ 10 km ocasionalmente),nivel_expereincia_previo_Moderada (10–20 km regularmente),nivel_expereincia_previo_Ninguna,condicion_previa_Baja,condicion_previa_Media,dureza_Moderadas,dureza_Muy variables,dureza_Suaves,hace_cuanto_Este año,hace_cuanto_Más de 2 años,temporada_Otoño,temporada_Primavera,temporada_Verano,grupo_edad_30-39,grupo_edad_40-49,grupo_edad_50-59,grupo_edad_60-70,is_lesion,is_volver_binaria,prob_lesion_pred,prob_volver_pred,prob_transporte_mochila_pred,prob_reserva_aloj_pred,nota_pred,intensidad_km_dia_pred,ruta_recom_vecinos,epoca_recom_vecinos
32.0,0,No,Primavera,0,Portugués,6.0,100,1,0,1,Medias (~20 km con algo de desnivel),9.0,"Recomendaría prepararse físicamente con antelación, llevar solo lo esencial y usar calzado ya adaptado. Es importante caminar a tu ritmo, sin compararte, y mantener una actitud abierta. El Camino no es solo un recorrido físico, sino también una experiencia personal y humana muy enriquecedora.",16.666666666666668,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0.71,0.9325,0.52,0.985,9.0275,16.66666666666673,Francés,Primavera
15.0,0,ninguna,Primavera,0,Francés,6.0,100,1,1,1,Medias (~20 km con algo de desnivel),10.0,"Disfrutar, aunque algunas veces pienses que no puedes, no dudes en seguir adelante porque la satisfacción al llegar a la catedral es única.",16.666666666666668,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0.0325,0.96,0.1325,0.0775,8.685,16.666666666666732,Francés,Primavera
26.0,0,No,Verano,0,Francés,5.0,100,1,0,1,Largas y exigentes (≥ 25 km),9.0,Sin respuesta,20.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0.005,0.9975,0.1775,0.0,8.605,20.0,Francés,Verano
26.0,0,No,Verano,0,Portugués,6.0,100,1,0,1,Medias (~20 km con algo de desnivel),9.0,Sin respuesta,16.666666666666668,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0.735,0.2825,0.235,0.9975,6.9875,16.66666666666673,Francés,Verano
32.0,0,No,Verano,0,Francés,5.0,100,1,1,1,Medias (~20 km con algo de desnivel),9.0,Sin respuesta,20.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0.2075,0.2925,0.145,0.03,6.93,20.0,Desconocido,Primavera
28.0,0,No,Verano,0,Francés,6.0,100,1,0,1,Medias (~20 km con algo de desnivel),9.0,Sin respuesta,16.666666666666668,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0.0075,1.0,0.1425,0.9675,8.675,16.66666666666673,Francés,Verano
32.0,0,No,Primavera,0,Inglés,6.0,100,1,1,1,Medias (~20 km con algo de desnivel),9.0,Que se preparen en caminatas largas,16.666666666666668,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0.005,0.9925,0.115,0.97,8.4525,16.66666666666673,Primitivo,Verano
29.0,0,NO,Invierno,1,Francés,5.0,100,1,0,1,Medias (~20 km con algo de desnivel),10.0,Sin respuesta,20.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0125,0.995,0.1775,0.97,8.7,20.0,Francés,Verano
35.0,0,No,Verano,0,Francés,6.0,200,1,0,0,Medias (~20 km con algo de desnivel),10.0,Pásalp bien y conoce gente,33.333333333333336,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0.0075,0.9975,0.135,0.0075,8.4775,33.33333333333349,Francés,Verano
32.0,0,No,Primavera,0,Francés,6.0,100,1,0,0,Medias (~20 km con algo de desnivel),8.0,"Usa calzado usado, no nuevo, ropa cómoda y no lleves mucha ropa",16.666666666666668,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0.005,0.9925,0.08,0.0025,8.735,16.666666666666732,Francés,Primavera
32.0,0,No,Otoño,0,Inglés,6.0,100,1,0,0,Cortas y fáciles (≤ 15 km),8.0,"Planifica etapas cortas y constantes, evita alargar por euforia. Cuida pies: crema antifricción, cambio de calcetines a mediodía.",16.666666666666668,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0.0025,0.99,0.0975,0.03,8.665,16.66666666666673,Francés,Otoño
32.0,0,No,Invierno,0,Francés,6.0,100,1,0,1,Cortas y fáciles (≤ 15 km),9.0,"Planifica etapas cortas y constantes, evita alargar por euforia. Cuida pies: crema antifricción, cambio de calcetines a mediodía.",16.666666666666668,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0.005,0.995,0.1275,0.98,8.49,16.66666666666673,Francés,Verano
31.0,0,No,Verano,0,Inglés,6.0,100,1,0,1,Medias (~20 km con algo de desnivel),9.0,Sin respuesta,16.666666666666668,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0.0,0.995,0.28,0.9875,8.575,16.666666666666732,Francés,Verano
32.0,0,No,Otoño,0,Primitivo,6.0,200,1,0,0,Medias (~20 km con algo de desnivel),9.0,"Etapas de ~20–25 km funcionan bien; cuida la hidratación. El terreno puede ser húmedo: calzado con buena suela. Cuida pies: crema antifricción, cambio de calcetines a mediodía.",33.333333333333336,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0.565,0.87,0.3075,0.12,8.3775,33.33333333333349,Francés,Otoño
32.0,0,No,Primavera,0,Francés,8.0,100,1,0,0,Cortas y fáciles (≤ 15 km),8.0,"Planifica etapas cortas y constantes, evita alargar por euforia. Cuida pies: crema antifricción, cambio de calcetines a mediodía.",12.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0.0175,1.0,0.1425,0.065,8.665,12.5,Inglés,Primavera
38.0,0,No,Verano,0,Inglés,6.0,100,1,0,1,Largas y exigentes (≥ 25 km),10.0,"Controla el ritmo; escucha tus pies y haz estiramientos. Sal temprano por el calor y reserva si vas por el Francés. Cuida pies: crema antifricción, cambio de calcetines a mediodía.",16.666666666666668,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0.005,1.0,0.1625,0.9775,8.55,16.66666666666673,Portugués,Verano
32.0,0,No,Otoño,1,Portugués,12.0,200,1,0,0,Medias (~20 km con algo de desnivel),9.0,"Etapas de ~20–25 km funcionan bien; cuida la hidratación. Cuida pies: crema antifricción, cambio de calcetines a mediodía.",16.666666666666668,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0.0125,1.0,0.055,0.005,8.975,16.666666666666746,Francés,Otoño
44.0,0,No,Otoño,1,Inglés,6.0,100,1,0,1,Medias (~20 km con algo de desnivel),8.0,"Etapas de ~20–25 km funcionan bien; cuida la hidratación. Cuida pies: crema antifricción, cambio de calcetines a mediodía.",16.666666666666668,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0.01,0.985,0.065,0.16,8.6875,16.66666666666673,Portugués,Invierno
32.0,1,Ligamento de rodilla inestable,Otoño,0,Francés,6.0,100,1,0,1,Largas y exigentes (≥ 25 km),8.0,"Controla el ritmo; escucha tus pies y haz estiramientos. Cuida pies: crema antifricción, cambio de calcetines a mediodía.",16.666666666666668,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0.6125,0.9325,0.21,0.8975,8.8625,16.66666666666673,Francés,Otoño
67.0,1,Fascitis plantar,Verano,0,Portugués,6.0,100,1,0,1,Medias (~20 km con algo de desnivel),9.0,"Etapas de ~20–25 km funcionan bien; cuida la hidratación. Sal temprano por el calor y reserva si vas por el Francés. Cuida pies: crema antifricción, cambio de calcetines a mediodía.",16.666666666666668,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0.0175,0.9925,0.3325,0.6375,8.83,16.666666666666732,Francés,Otoño
32.0,0,No,Otoño,0,Portugués,8.0,100,1,0,1,Cortas y fáciles (≤ 15 km),9.0,"Planifica etapas cortas y constantes, evita alargar por euforia. Cuida pies: crema antifricción, cambio de calcetines a mediodía.",12.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0.005,0.995,0.25,0.9925,8.615,12.5,Francés,Otoño
32.0,0,No,Verano,0,Francés,6.0,100,1,0,1,Medias (~20 km con algo de desnivel),10.0,"Etapas de ~20–25 km funcionan bien; cuida la hidratación. Sal temprano por el calor y reserva si vas por el Francés. Cuida pies: crema antifricción, cambio de calcetines a mediodía.",16.666666666666668,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0.005,1.0,0.13,0.985,8.65,16.66666666666673,Portugués,Verano
32.0,0,No,Primavera,0,Francés,5.0,100,1,0,0,Largas y exigentes (≥ 25 km),9.0,"Controla el ritmo; escucha tus pies y haz estiramientos. Cuida pies: crema antifricción, cambio de calcetines a mediodía.",20.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0.0275,0.9875,0.1175,0.305,8.7575,20.0,Francés,Primavera
67.0,0,No,Verano,0,Francés,6.0,100,1,0,1,Medias (~20 km con algo de desnivel),10.0,Sin respuesta,16.666666666666668,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0.0175,0.9825,0.275,0.985,8.565,16.66666666666673,Portugués,Verano
22.0,0,No,Verano,1,del Norte,13.0,200,1,1,0,Medias (~20 km con algo de desnivel),8.0,"Etapas de ~20–25 km funcionan bien; cuida la hidratación. Sal temprano por el calor y reserva si vas por el Francés. El terreno puede ser húmedo: calzado con buena suela. Cuida pies: crema antifricción, cambio de calcetines a mediodía.",15.384615384615383,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.015,0.995,0.1125,0.085,8.7925,15.384615384615303,Francés,Verano
32.0,0,No,Invierno,0,Francés,6.0,100,1,1,0,Cortas y fáciles (≤ 15 km),9.0,"Planifica etapas cortas y constantes, evita alargar por euforia. Cuida pies: crema antifricción, cambio de calcetines a mediodía.",16.666666666666668,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.0025,0.995,0.1175,0.005,8.7825,16.666666666666732,Francés,Verano
32.0,0,No,Invierno,1,Portugués,3.0,100,1,1,1,Medias (~20 km con algo de desnivel),7.0,"Etapas de ~20–25 km funcionan bien; cuida la hidratación. Cuida pies: crema antifricción, cambio de calcetines a mediodía.",33.333333333333336,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0.45,0.3875,0.2375,0.92,6.985,33.33333333333349,Francés,Verano
32.0,0,No,Verano,0,Francés,6.0,100,1,1,1,Medias (~20 km con algo de desnivel),6.0,"Etapas de ~20–25 km funcionan bien; cuida la hidratación. Sal temprano por el calor y reserva si vas por el Francés. Cuida pies: crema antifricción, cambio de calcetines a mediodía.",16.666666666666668,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0.6625,0.19,0.12,0.9025,5.215,16.66666666666673,Francés,Verano
32.0,0,No,Otoño,0,Francés,6.0,100,0,0,1,Largas y exigentes (≥ 25 km),9.0,"Controla el ritmo; escucha tus pies y haz estiramientos. Cuida pies: crema antifricción, cambio de calcetines a mediodía.",16.666666666666668,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0.005,0.965,0.1625,0.9575,8.68,16.666666666666732,Francés,Otoño
37.0,0,No,Otoño,0,Inglés,9.0,100,1,0,1,Cortas y fáciles (≤ 15 km),10.0,Sin respuesta,11.11111111111111,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0.0075,0.985,0.115,0.28,9.12,11.101190476190574,Francés,Otoño
32.0,0,No,Primavera,0,Francés,6.0,100,1,0,0,Medias (~20 km con algo de desnivel),8.0,"Etapas de ~20–25 km funcionan bien; cuida la hidratación. Cuida pies: crema antifricción, cambio de calcetines a mediodía.",16.666666666666668,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0.0,0.995,0.175,0.175,8.7025,16.666666666666732,Francés,Primavera
33.0,1,Escoliosis,Otoño,1,Francés,5.0,100,1,0,0,Medias (~20 km con algo de desnivel),9.0,"Etapas de ~20–25 km funcionan bien; cuida la hidratación. Cuida pies: crema antifricción, cambio de calcetines a mediodía.",20.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0.01,0.975,0.1425,0.2325,8.8075,20.0,Portugués,Otoño
37.0,0,No,Invierno,0,Francés,6.0,100,1,0,0,Largas y exigentes (≥ 25 km),9.0,"Controla el ritmo; escucha tus pies y haz estiramientos. Cuida pies: crema antifricción, cambio de calcetines a mediodía.",16.666666666666668,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0.005,0.99,0.1275,0.005,8.7425,16.666666666666732,Inglés,Invierno
25.0,0,No,Verano,0,Portugués,4.0,100,1,0,1,Medias (~20 km con algo de desnivel),8.0,"Etapas de ~20–25 km funcionan bien; cuida la hidratación. Sal temprano por el calor y reserva si vas por el Francés. Cuida pies: crema antifricción, cambio de calcetines a mediodía.",25.0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0.0175,0.9775,0.075,0.525,8.5475,25.0,Francés,Verano
59.0,1,Tendinitis rotuliana,Primavera,0,Francés,5.0,100,1,1,1,Largas y exigentes (≥ 25 km),8.0,"Controla el ritmo; escucha tus pies y haz estiramientos. Cuida pies: crema antifricción, cambio de calcetines a mediodía.",20.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0.0125,1.0,0.28,0.905,8.755,20.0,Portugués,Primavera
32.0,0,No,Verano,0,Portugués,7.0,100,1,0,1,Medias (~20 km con algo de desnivel),8.0,"Etapas de ~20–25 km funcionan bien; cuida la hidratación. Sal temprano por el calor y reserva si vas por el Francés. Cuida pies: crema antifricción, cambio de calcetines a mediodía.",14.285714285714286,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0.02,0.9725,0.1125,0.9975,8.885,14.285714285714366,Francés,Verano
32.0,1,Asma leve,Otoño,0,Portugués,6.0,100,1,1,1,Medias (~20 km con algo de desnivel),9.0,"Etapas de ~20–25 km funcionan bien; cuida la hidratación. Cuida pies: crema antifricción, cambio de calcetines a mediodía.",16.666666666666668,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0.0,0.98,0.1,0.125,8.805,16.666666666666732,Francés,Otoño
61.0,0,No,Invierno,0,Francés,6.0,100,1,1,1,Medias (~20 km con algo de desnivel),8.0,Sin respuesta,16.666666666666668,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0.0075,0.995,0.3075,0.98,8.425,16.66666666666673,Francés,Verano
42.0,0,No,Otoño,1,Portugués,9.0,200,1,0,1,Largas y exigentes (≥ 25 km),9.0,Sin respuesta,22.22222222222222,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0.005,0.985,0.11,0.9475,8.9425,22.21666666666686,Francés,Verano
